3000000	25000000	814
4000000	25000000	669
5000000	25000000	767
6000000	25000000	1996
7000000	25000000	1551
8000000	25000000	2256
9000000	25000000	2608
10000000	25000000	2485
11000000	25000000	2449
12000000	25000000	2298
13000000	25000000	412
14000000	25000000	1838
15000000	25000000	2912
16000000	25000000	3624
17000000	25000000	3422
18000000	25000000	3264
19000000	25000000	4928
20000000	25000000	5813
21000000	25000000	6311
22000000	25000000	8646
23000000	25000000	15994
24000000	25000000	69241
25000000	25000000	363519
0	26000000	430
1000000	26000000	1939
2000000	26000000	1010
3000000	26000000	1003
4000000	26000000	803
5000000	26000000	958
6000000	26000000	2467
7000000	26000000	1821
8000000	26000000	2785
9000000	26000000	3599
10000000	26000000	3270
11000000	26000000	3432
12000000	26000000	2550
13000000	26000000	415
14000000	26000000	1814
15000000	26000000	2954
16000000	26000000	4326
17000000	26000000	3563
18000000	26000000	3301
19000000	26000000	5653
20000000	26000000	6257
21000000	26000000	7131
22000000	26000000	9044
23000000	26000000	13934
24000000	26000000	22026
25000000	26000000	81371
26000000	26000000	422508
0	27000000	456
1000000	27000000	1970
2000000	27000000	784
3000000	27000000	766
4000000	27000000	495
5000000	27000000	597
6000000	27000000	2042
7000000	27000000	1188
8000000	27000000	2609
9000000	27000000	3458
10000000	27000000	2607
11000000	27000000	2800
12000000	27000000	2110
13000000	27000000	275
14000000	27000000	1386
15000000	27000000	2317
16000000	27000000	3721
17000000	27000000	2408
18000000	27000000	1829
19000000	27000000	3844
20000000	27000000	3950
21000000	27000000	5072
22000000	27000000	5267
23000000	27000000	7698
24000000	27000000	8448
25000000	27000000	12051
26000000	27000000	79475
27000000	27000000	448266
0	28000000	401
1000000	28000000	1993
2000000	28000000	817
3000000	28000000	749
4000000	28000000	475
5000000	28000000	525
6000000	28000000	2071
7000000	28000000	1081
8000000	28000000	2702
9000000	28000000	3213
10000000	28000000	2549
11000000	28000000	2555
12000000	28000000	2265
13000000	28000000	241
14000000	28000000	1319
15000000	28000000	2370
16000000	28000000	3724
17000000	28000000	2117
18000000	28000000	1461
19000000	28000000	3616
20000000	28000000	3122
21000000	28000000	4317
22000000	28000000	4124
23000000	28000000	5993
24000000	28000000	5734
25000000	28000000	7621
26000000	28000000	16022
27000000	28000000	73426
28000000	28000000	414370
0	29000000	274
1000000	29000000	1452
2000000	29000000	1714
3000000	29000000	1764
4000000	29000000	2011
5000000	29000000	2567
6000000	29000000	3237
7000000	29000000	3552
8000000	29000000	2138
9000000	29000000	2019
10000000	29000000	2504
11000000	29000000	3075
12000000	29000000	3333
13000000	29000000	902
14000000	29000000	3542
15000000	29000000	4126
16000000	29000000	3461
17000000	29000000	4636
18000000	29000000	6885
19000000	29000000	6077
20000000	29000000	6495
21000000	29000000	4616
22000000	29000000	5849
23000000	29000000	6575
24000000	29000000	5319
25000000	29000000	5476
26000000	29000000	8947
27000000	29000000	11184
28000000	29000000	58105
29000000	29000000	309942
0	30000000	174
1000000	30000000	1197
2000000	30000000	3035
3000000	30000000	3350
4000000	30000000	5060
5000000	30000000	6513
6000000	30000000	3558
7000000	30000000	6738
8000000	30000000	1678
9000000	30000000	1435
10000000	30000000	2268
11000000	30000000	3671
12000000	30000000	4428
13000000	30000000	1871
14000000	30000000	6710
15000000	30000000	5631
16000000	30000000	2851
17000000	30000000	7036
18000000	30000000	15248
19000000	30000000	8145
20000000	30000000	9495
21000000	30000000	3946
22000000	30000000	7302
23000000	30000000	6511
24000000	30000000	5072
25000000	30000000	4155
26000000	30000000	5504
27000000	30000000	4395
28000000	30000000	6858
29000000	30000000	99667
30000000	30000000	360472
0	31000000	362
1000000	31000000	1864
2000000	31000000	1887
3000000	31000000	1995
4000000	31000000	1930
5000000	31000000	2341
6000000	31000000	3633
7000000	31000000	3364
8000000	31000000	2552
9000000	31000000	2606
10000000	31000000	2745
11000000	31000000	3696
12000000	31000000	3650
13000000	31000000	865
14000000	31000000	3510
15000000	31000000	4251
16000000	31000000	3968
17000000	31000000	4789
18000000	31000000	5927
19000000	31000000	6386
20000000	31000000	6379
21000000	31000000	4580
22000000	31000000	5673
23000000	31000000	6101
24000000	31000000	4925
25000000	31000000	5088
26000000	31000000	7298
27000000	31000000	7415
28000000	31000000	12500
29000000	31000000	44395
30000000	31000000	76628
31000000	31000000	389785
0	32000000	468
1000000	32000000	2135
2000000	32000000	1042
3000000	32000000	1017
4000000	32000000	697
5000000	32000000	773
6000000	32000000	2562
7000000	32000000	1528
8000000	32000000	2848
9000000	32000000	3402
10000000	32000000	2712
11000000	32000000	3038
12000000	32000000	2608
13000000	32000000	354
14000000	32000000	1689
15000000	32000000	2880
16000000	32000000	4049
17000000	32000000	2682
18000000	32000000	2049
19000000	32000000	3976
20000000	32000000	3503
21000000	32000000	3753
22000000	32000000	3787
23000000	32000000	4742
24000000	32000000	3996
25000000	32000000	4372
26000000	32000000	6505
27000000	32000000	7975
28000000	32000000	11079
29000000	32000000	10321
30000000	32000000	8845
31000000	32000000	81199
32000000	32000000	459570
0	33000000	340
1000000	33000000	1846
2000000	33000000	1519
3000000	33000000	1527
4000000	33000000	1258
5000000	33000000	1585
6000000	33000000	3540
7000000	33000000	2427
8000000	33000000	2695
9000000	33000000	2714
10000000	33000000	2632
11000000	33000000	3139
12000000	33000000	3207
13000000	33000000	615
14000000	33000000	2651
15000000	33000000	3913
16000000	33000000	3903
17000000	33000000	3574
18000000	33000000	3450
19000000	33000000	4982
20000000	33000000	4514
21000000	33000000	3706
22000000	33000000	4024
23000000	33000000	4679
24000000	33000000	3719
25000000	33000000	3878
26000000	33000000	5290
27000000	33000000	5210
28000000	33000000	6642
29000000	33000000	9185
30000000	33000000	10351
31000000	33000000	22005
32000000	33000000	82492
33000000	33000000	411547
0	34000000	174
1000000	34000000	1058
2000000	34000000	2551
3000000	34000000	2779
4000000	34000000	4875
5000000	34000000	6024
6000000	34000000	3107
7000000	34000000	5795
8000000	34000000	1503
9000000	34000000	1213
10000000	34000000	1852
11000000	34000000	2920
12000000	34000000	3964
13000000	34000000	1755
14000000	34000000	6668
15000000	34000000	5010
16000000	34000000	2409
17000000	34000000	5088
18000000	34000000	11269
19000000	34000000	5971
20000000	34000000	6600
21000000	34000000	2725
22000000	34000000	4620
23000000	34000000	4101
24000000	34000000	3148
25000000	34000000	2514
26000000	34000000	2888
27000000	34000000	2057
28000000	34000000	2098
29000000	34000000	10642
30000000	34000000	24463
31000000	34000000	13607
32000000	34000000	8339
33000000	34000000	50697
34000000	34000000	351853
0	35000000	274
1000000	35000000	1321
2000000	35000000	1475
3000000	35000000	1618
4000000	35000000	1824
5000000	35000000	2255
6000000	35000000	2864
7000000	35000000	2898
8000000	35000000	2162
9000000	35000000	1918
10000000	35000000	2080
11000000	35000000	2640
12000000	35000000	3122
13000000	35000000	793
14000000	35000000	3156
15000000	35000000	3428
16000000	35000000	2902
17000000	35000000	3472
18000000	35000000	4412
19000000	35000000	4637
20000000	35000000	4416
21000000	35000000	2837
22000000	35000000	3239
23000000	35000000	3388
24000000	35000000	2738
25000000	35000000	2722
26000000	35000000	3455
27000000	35000000	3073
28000000	35000000	3514
29000000	35000000	6843
30000000	35000000	9497
31000000	35000000	9088
32000000	35000000	8906
33000000	35000000	25746
34000000	35000000	84981
35000000	35000000	321967
0	36000000	405
1000000	36000000	1953
2000000	36000000	1179
3000000	36000000	1194
4000000	36000000	861
5000000	36000000	1045
6000000	36000000	3249
7000000	36000000	1898
8000000	36000000	2682
9000000	36000000	2811
10000000	36000000	2752
11000000	36000000	3083
12000000	36000000	2731
13000000	36000000	430
14000000	36000000	1891
15000000	36000000	3089
16000000	36000000	3791
17000000	36000000	2877
18000000	36000000	2494
19000000	36000000	4416
20000000	36000000	3598
21000000	36000000	3505
22000000	36000000	3246
23000000	36000000	3780
24000000	36000000	3036
25000000	36000000	3291
26000000	36000000	4491
27000000	36000000	4452
28000000	36000000	5147
29000000	36000000	5275
30000000	36000000	4390
31000000	36000000	7668
32000000	36000000	9321
33000000	36000000	14471
34000000	36000000	12032
35000000	36000000	72665
36000000	36000000	399240
0	37000000	207
1000000	37000000	1153
2000000	37000000	2206
3000000	37000000	2378
4000000	37000000	3084
5000000	37000000	4028
6000000	37000000	3308
7000000	37000000	5284
8000000	37000000	1716
9000000	37000000	1614
10000000	37000000	2356
11000000	37000000	3531
12000000	37000000	3578
13000000	37000000	1348
14000000	37000000	4502
15000000	37000000	4308
16000000	37000000	2707
17000000	37000000	5303
18000000	37000000	9540
19000000	37000000	6003
20000000	37000000	6217
21000000	37000000	2994
22000000	37000000	4824
23000000	37000000	4186
24000000	37000000	3182
25000000	37000000	2561
26000000	37000000	3230
27000000	37000000	2209
28000000	37000000	2049
29000000	37000000	7403
30000000	37000000	14266
31000000	37000000	8196
32000000	37000000	4351
33000000	37000000	9282
34000000	37000000	24814
35000000	37000000	18241
36000000	37000000	51628
37000000	37000000	409508
0	38000000	308
1000000	38000000	1502
2000000	38000000	1310
3000000	38000000	1392
4000000	38000000	1437
5000000	38000000	1594
6000000	38000000	2741
7000000	38000000	2646
8000000	38000000	2291
9000000	38000000	2282
10000000	38000000	2370
11000000	38000000	2953
12000000	38000000	2718
13000000	38000000	568
14000000	38000000	2516
15000000	38000000	2945
16000000	38000000	2983
17000000	38000000	3092
18000000	38000000	3525
19000000	38000000	4226
20000000	38000000	4010
21000000	38000000	3006
22000000	38000000	3254
23000000	38000000	3437
24000000	38000000	2890
25000000	38000000	2714
26000000	38000000	3577
27000000	38000000	2981
28000000	38000000	3270
29000000	38000000	4525
30000000	38000000	5309
31000000	38000000	5565
32000000	38000000	5133
33000000	38000000	7645
34000000	38000000	8865
35000000	38000000	10300
36000000	38000000	23251
37000000	38000000	70323
38000000	38000000	426572
0	39000000	237
1000000	39000000	1177
2000000	39000000	822
3000000	39000000	895
4000000	39000000	883
5000000	39000000	1024
6000000	39000000	1897
7000000	39000000	1767
8000000	39000000	1884
9000000	39000000	2021
10000000	39000000	2113
11000000	39000000	2398
12000000	39000000	2043
13000000	39000000	383
14000000	39000000	1768
15000000	39000000	2166
16000000	39000000	2387
17000000	39000000	2176
18000000	39000000	2351
19000000	39000000	3129
20000000	39000000	2855
21000000	39000000	2498
22000000	39000000	2527
23000000	39000000	2817
24000000	39000000	2360
25000000	39000000	2391
26000000	39000000	3223
27000000	39000000	2832
28000000	39000000	3039
29000000	39000000	3129
30000000	39000000	3376
31000000	39000000	4203
32000000	39000000	4256
33000000	39000000	5485
34000000	39000000	5520
35000000	39000000	6761
36000000	39000000	11882
37000000	39000000	21675
38000000	39000000	123273
39000000	39000000	361373
0	40000000	333
1000000	40000000	1443
2000000	40000000	602
3000000	40000000	627
4000000	40000000	453
5000000	40000000	463
6000000	40000000	1655
7000000	40000000	968
8000000	40000000	2155
9000000	40000000	2530
10000000	40000000	2026
11000000	40000000	1973
12000000	40000000	1624
13000000	40000000	177
14000000	40000000	1048
15000000	40000000	1818
16000000	40000000	2584
17000000	40000000	1456
18000000	40000000	1030
19000000	40000000	2254
20000000	40000000	1946
21000000	40000000	2204
22000000	40000000	2029
23000000	40000000	2500
24000000	40000000	2314
25000000	40000000	2425
26000000	40000000	3281
27000000	40000000	3414
28000000	40000000	3666
29000000	40000000	2101
30000000	40000000	1484
31000000	40000000	3309
32000000	40000000	4904
33000000	40000000	4490
34000000	40000000	2306
35000000	40000000	4487
36000000	40000000	8565
37000000	40000000	6349
38000000	40000000	18118
39000000	40000000	68673
40000000	40000000	410584
0	41000000	258
1000000	41000000	1153
2000000	41000000	930
3000000	41000000	898
4000000	41000000	905
5000000	41000000	1043
6000000	41000000	2009
7000000	41000000	1938
8000000	41000000	2127
9000000	41000000	2103
10000000	41000000	2111
11000000	41000000	2296
12000000	41000000	2013
13000000	41000000	406
14000000	41000000	1845
15000000	41000000	2453
16000000	41000000	2382
17000000	41000000	2424
18000000	41000000	2377
19000000	41000000	2873
20000000	41000000	2969
21000000	41000000	2426
22000000	41000000	2533
23000000	41000000	2805
24000000	41000000	2340
25000000	41000000	2305
26000000	41000000	2867
27000000	41000000	2547
28000000	41000000	2461
29000000	41000000	2796
30000000	41000000	3157
31000000	41000000	3810
32000000	41000000	3664
33000000	41000000	4513
34000000	41000000	4654
35000000	41000000	5364
36000000	41000000	6936
37000000	41000000	8967
38000000	41000000	12184
39000000	41000000	14045
40000000	41000000	59946
41000000	41000000	390886
0	42000000	232
1000000	42000000	943
2000000	42000000	828
3000000	42000000	798
4000000	42000000	876
5000000	42000000	1008
6000000	42000000	1896
7000000	42000000	1740
8000000	42000000	2031
9000000	42000000	1883
10000000	42000000	1755
11000000	42000000	1930
12000000	42000000	2002
13000000	42000000	449
14000000	42000000	1921
15000000	42000000	2293
16000000	42000000	2218
17000000	42000000	2198
18000000	42000000	2186
19000000	42000000	2437
20000000	42000000	2663
21000000	42000000	2112
22000000	42000000	2193
23000000	42000000	2465
24000000	42000000	2001
25000000	42000000	2034
26000000	42000000	2401
27000000	42000000	2138
28000000	42000000	2160
29000000	42000000	2483
30000000	42000000	2854
31000000	42000000	3349
32000000	42000000	3038
33000000	42000000	3931
34000000	42000000	4222
35000000	42000000	4427
36000000	42000000	5217
37000000	42000000	6555
38000000	42000000	7853
39000000	42000000	7928
40000000	42000000	13075
41000000	42000000	76788
42000000	42000000	443596
0	43000000	353
1000000	43000000	1546
2000000	43000000	1161
3000000	43000000	1060
4000000	43000000	915
5000000	43000000	1099
6000000	43000000	2247
7000000	43000000	1802
8000000	43000000	1944
9000000	43000000	2320
10000000	43000000	2246
11000000	43000000	2462
12000000	43000000	2017
13000000	43000000	376
14000000	43000000	1650
15000000	43000000	2196
16000000	43000000	2475
17000000	43000000	2237
18000000	43000000	2083
19000000	43000000	3047
20000000	43000000	2764
21000000	43000000	2123
22000000	43000000	2240
23000000	43000000	2565
24000000	43000000	2133
25000000	43000000	2069
26000000	43000000	2785
27000000	43000000	2546
28000000	43000000	2314
29000000	43000000	2552
30000000	43000000	2635
31000000	43000000	3280
32000000	43000000	3360
33000000	43000000	3927
34000000	43000000	3662
35000000	43000000	4258
36000000	43000000	5529
37000000	43000000	6384
38000000	43000000	7515
39000000	43000000	7136
40000000	43000000	10116
41000000	43000000	26308
42000000	43000000	81333
43000000	43000000	410955
0	44000000	375
1000000	44000000	1563
2000000	44000000	1282
3000000	44000000	1256
4000000	44000000	1184
5000000	44000000	1474
6000000	44000000	2766
7000000	44000000	2589
8000000	44000000	2292
9000000	44000000	2395
10000000	44000000	2743
11000000	44000000	3197
12000000	44000000	2434
13000000	44000000	524
14000000	44000000	2034
15000000	44000000	2693
16000000	44000000	3042
17000000	44000000	3170
18000000	44000000	3344
19000000	44000000	3760
20000000	44000000	3461
21000000	44000000	2776
22000000	44000000	2990
23000000	44000000	2960
24000000	44000000	2425
25000000	44000000	2262
26000000	44000000	3027
27000000	44000000	2556
28000000	44000000	2263
29000000	44000000	3061
30000000	44000000	3744
31000000	44000000	3882
32000000	44000000	3383
33000000	44000000	4244
34000000	44000000	4808
35000000	44000000	4685
36000000	44000000	5721
37000000	44000000	7971
38000000	44000000	7495
39000000	44000000	6761
40000000	44000000	7368
41000000	44000000	15330
42000000	44000000	20272
43000000	44000000	94754
44000000	44000000	412961
0	45000000	363
1000000	45000000	1510
2000000	45000000	937
3000000	45000000	974
4000000	45000000	803
5000000	45000000	997
6000000	45000000	2332
7000000	45000000	1784
8000000	45000000	2206
9000000	45000000	2440
10000000	45000000	2217
11000000	45000000	2770
12000000	45000000	2165
13000000	45000000	343
14000000	45000000	1590
15000000	45000000	2272
16000000	45000000	3054
17000000	45000000	2335
18000000	45000000	1810
19000000	45000000	2751
20000000	45000000	2461
21000000	45000000	2129
22000000	45000000	2098
23000000	45000000	2365
24000000	45000000	2088
25000000	45000000	2144
26000000	45000000	2723
27000000	45000000	2614
28000000	45000000	2560
29000000	45000000	2334
30000000	45000000	2168
31000000	45000000	3115
32000000	45000000	3376
33000000	45000000	3725
34000000	45000000	2891
35000000	45000000	3648
36000000	45000000	4780
37000000	45000000	4424
38000000	45000000	5281
39000000	45000000	4792
40000000	45000000	5879
41000000	45000000	8653
42000000	45000000	9838
43000000	45000000	18076
44000000	45000000	67343
45000000	45000000	379383
0	46000000	390
1000000	46000000	1752
2000000	46000000	957
3000000	46000000	1054
4000000	46000000	729
5000000	46000000	890
6000000	46000000	2766
7000000	46000000	1645
8000000	46000000	2646
9000000	46000000	2603
10000000	46000000	2190
11000000	46000000	2432
12000000	46000000	2052
13000000	46000000	320
14000000	46000000	1400
15000000	46000000	2547
16000000	46000000	2975
17000000	46000000	1850
18000000	46000000	1442
19000000	46000000	2504
20000000	46000000	2027
21000000	46000000	2117
22000000	46000000	1837
23000000	46000000	2239
24000000	46000000	1888
25000000	46000000	1998
26000000	46000000	2669
27000000	46000000	2649
28000000	46000000	2967
29000000	46000000	2214
30000000	46000000	1795
31000000	46000000	2997
32000000	46000000	3807
33000000	46000000	3804
34000000	46000000	2257
35000000	46000000	3517
36000000	46000000	5098
37000000	46000000	3422
38000000	46000000	4518
39000000	46000000	4331
40000000	46000000	5784
41000000	46000000	6576
42000000	46000000	6962
43000000	46000000	9241
44000000	46000000	14853
45000000	46000000	69923
46000000	46000000	395286
0	47000000	173
1000000	47000000	1036
2000000	47000000	1654
3000000	47000000	1774
4000000	47000000	1888
5000000	47000000	2620
6000000	47000000	3102
7000000	47000000	2957
8000000	47000000	1517
9000000	47000000	1178
10000000	47000000	1415
11000000	47000000	1823
12000000	47000000	2380
13000000	47000000	672
14000000	47000000	2871
15000000	47000000	2902
16000000	47000000	1755
17000000	47000000	2272
18000000	47000000	3175
19000000	47000000	2581
20000000	47000000	2433
21000000	47000000	1503
22000000	47000000	1662
23000000	47000000	1669
24000000	47000000	1230
25000000	47000000	1183
26000000	47000000	1352
27000000	47000000	1082
28000000	47000000	1135
29000000	47000000	2520
30000000	47000000	3641
31000000	47000000	2793
32000000	47000000	1787
33000000	47000000	2897
34000000	47000000	4704
35000000	47000000	3350
36000000	47000000	3131
37000000	47000000	5159
38000000	47000000	3815
39000000	47000000	2921
40000000	47000000	2230
41000000	47000000	4473
42000000	47000000	4817
43000000	47000000	5547
44000000	47000000	8918
45000000	47000000	9990
46000000	47000000	47992
47000000	47000000	269250
0	48000000	85
1000000	48000000	626
2000000	48000000	1443
3000000	48000000	1809
4000000	48000000	2941
5000000	48000000	4034
6000000	48000000	2091
7000000	48000000	2989
8000000	48000000	764
9000000	48000000	567
10000000	48000000	773
11000000	48000000	1212
12000000	48000000	1921
13000000	48000000	891
14000000	48000000	3169
15000000	48000000	2513
16000000	48000000	1044
17000000	48000000	1944
18000000	48000000	3794
19000000	48000000	1991
20000000	48000000	1924
21000000	48000000	836
22000000	48000000	1214
23000000	48000000	1105
24000000	48000000	850
25000000	48000000	808
26000000	48000000	791
27000000	48000000	550
28000000	48000000	536
29000000	48000000	1964
30000000	48000000	4214
31000000	48000000	2012
32000000	48000000	984
33000000	48000000	1885
34000000	48000000	5518
35000000	48000000	2482
36000000	48000000	1624
37000000	48000000	4705
38000000	48000000	2400
39000000	48000000	1823
40000000	48000000	1077
41000000	48000000	2803
42000000	48000000	3069
43000000	48000000	2942
44000000	48000000	4958
45000000	48000000	4040
46000000	48000000	7887
47000000	48000000	68064
48000000	48000000	266775
0	49000000	47
1000000	49000000	402
2000000	49000000	1124
3000000	49000000	1229
4000000	49000000	3049
5000000	49000000	3624
6000000	49000000	1132
7000000	49000000	1666
8000000	49000000	477
9000000	49000000	322
10000000	49000000	454
11000000	49000000	681
12000000	49000000	1153
13000000	49000000	650
14000000	49000000	2559
15000000	49000000	1501
16000000	49000000	513
17000000	49000000	1049
18000000	49000000	2223
19000000	49000000	1052
20000000	49000000	1182
21000000	49000000	479
22000000	49000000	661
23000000	49000000	663
24000000	49000000	515
25000000	49000000	513
26000000	49000000	525
27000000	49000000	363
28000000	49000000	365
29000000	49000000	1159
30000000	49000000	2525
31000000	49000000	1161
32000000	49000000	617
33000000	49000000	1127
34000000	49000000	3522
35000000	49000000	1498
36000000	49000000	918
37000000	49000000	2532
38000000	49000000	1411
39000000	49000000	1161
40000000	49000000	723
41000000	49000000	1635
42000000	49000000	1792
43000000	49000000	1805
44000000	49000000	2420
45000000	49000000	2128
46000000	49000000	2890
47000000	49000000	11268
48000000	49000000	42776
49000000	49000000	221554
0	50000000	51
1000000	50000000	364
2000000	50000000	893
3000000	50000000	1034
4000000	50000000	2597
5000000	50000000	2937
6000000	50000000	994
7000000	50000000	1420
8000000	50000000	478
9000000	50000000	328
10000000	50000000	427
11000000	50000000	579
12000000	50000000	1042
13000000	50000000	475
14000000	50000000	2107
15000000	50000000	1366
16000000	50000000	496
17000000	50000000	920
18000000	50000000	1706
19000000	50000000	932
20000000	50000000	1033
